names,scores,logfoldchanges,pvals,pvals_adj
MT2A,3.4760623,1.4419392,0.0005088342686061876,0.07519039484235505
CTSH,3.4320762,1.3277423,0.0005989791148872402,0.08622201086540635
AQP1,3.412136,0.6930395,0.000644559555873213,0.09159876990613541
ITM2B,3.3699095,0.5164457,0.0007519288543160922,0.10084906031622576
GPX3,3.3646312,1.4859114,0.0007664604860690175,0.10157426346333694
EPAS1,3.3646312,0.71325123,0.0007664604860690175,0.10157426346333694
HSP90AA1,3.354661,0.6971306,0.0007946229753019185,0.10447727906764909
RPL37,3.3517287,0.5544794,0.0008030870418126901,0.10483735112591516
IL1B,3.3482096,1.8702277,0.0008133543396369975,0.10487560434948714
HLA-DRB1,3.2707944,0.69673306,0.0010724582074498842,0.12745841386475562
FCER1G,3.1839955,1.4588603,0.0014525724301288232,0.16333369992115213
DDX3X,3.1136181,0.6025325,0.0018480856114167566,0.19469611065890854
RPS24,3.111272,0.37131122,0.001862831804719881,0.19501921928032961
ZNF331,3.101302,1.9529604,0.001926716853521224,0.1977674989787289
G0S2,3.083121,2.8671596,0.00204841755857426,0.20705765745938579
RPL31,3.0467594,0.29574192,0.002313227700025663,0.22522609991270273
MT-ND4,3.0127437,0.5107584,0.0025889753079661407,0.2456290323432876
HSPA6,3.0127437,1.7061446,0.0025889753079661407,0.2456290323432876
MRPL18,3.0127437,1.65893,0.0025889753079661407,0.2456290323432876
MT-TL1,2.9939764,1.27314,0.0027536733764142477,0.25544910021869505
ELF3,2.9869385,1.8499614,0.0028178636112763714,0.2578229401703718
RPL22,2.9845927,0.6756907,0.0028395621289959237,0.2583924165121195
AHNAK,2.974036,0.59338033,0.002939105882261393,0.265282108227031
CCL4L2,2.9623065,2.1092653,0.003053437450498835,0.2717207902975385
TIMP3,2.9540956,0.8754124,0.0031358673456625776,0.27467179456020824
CXCL17,2.941193,1.7510176,0.003269505760854216,0.28194674006198495
TYROBP,2.932396,1.9928192,0.003363575785403459,0.28728894355328366
RPL39,2.8403187,0.38896975,0.004506847650502813,0.346001572726878
FXYD6,2.830935,1.5652344,0.004641214051453527,0.3514693525223174
RPL26,2.8291757,0.52471775,0.00466680790855173,0.35181200206319085
MYLK,2.806303,1.9254812,0.005011355208308224,0.3694463985356765
DDX5,2.7629035,0.3499228,0.005728970289682522,0.4070738123281649
UCP2,2.7406173,2.4299324,0.0061323891552949525,0.42755170820507354
ZFP36L1,2.7335796,0.57359016,0.0062649990962089595,0.43498110149063285
B2M,2.729474,0.3173981,0.006343541688107117,0.43770437647939103
CDKN1A,2.6790369,0.7929578,0.007383424195612998,0.4769377842102354
YTHDF1,2.664375,1.616204,0.00771315290790916,0.48601595191044217
GLUL,2.6549914,1.1691238,0.007931044926169292,0.4932312408833328
RGS5,2.649713,1.2498554,0.008056017140381599,0.4991442456775211
ID2,2.6315322,0.93586195,0.008500082386818559,0.5170165065539476
RPL39P3,2.6121783,0.39309847,0.008996730927865865,0.5345837887179943
RPS8,2.6022081,0.3101501,0.009262560351117784,0.5426885359402273
EMP2,2.5693653,0.9004943,0.010188497581926142,0.5806400430819205
AP005062.1,2.5547035,28.06032,0.010627832245921051,0.5975203462706724
AC116533.1,2.5459063,0.5114207,0.010899447497343989,0.6077137358063405
NAPSA,2.5435603,1.8922391,0.010972912405414521,0.6077137358063405
CCL4,2.527139,1.5935904,0.011499602665790719,0.6184230766936342
TBX3,2.52362,2.0717225,0.011615341646016153,0.6196580664702164
HSP90AB1,2.5154092,0.24523632,0.011889427452680875,0.6233270317264215
