names,scores,logfoldchanges,pvals,pvals_adj
ZNF526,-0.22130391,-0.36341855,0.8248558001509598,1.0
PTGES3P3,-0.22136655,-0.5268045,0.8248070376267619,1.0
RAB27B,-0.22136655,-0.05429725,0.8248070376267619,1.0
ZNF253,-0.22139786,0.029024204,0.8247826566181705,1.0
ZNF441,-0.22152938,-0.3630087,0.824680258228218,1.0
FBXL16,-0.22153565,-0.5599534,0.824675382188815,1.0
AC133065.6,-0.22164212,-0.42100024,0.8245924905542206,1.0
AL021707.7,-0.22165465,-0.5162197,0.8245827387257939,1.0
EBLN2,-0.22165465,-0.2964915,0.8245827387257939,1.0
LINC00092,-0.22191769,-0.48043042,0.8243779565855109,1.0
PWAR6,-0.22195527,-0.58006746,0.8243487029695451,1.0
SPCS2,-0.22199285,0.1590509,0.824319449597573,1.0
TBCK,-0.22215569,0.14881587,0.8241926878061331,1.0
CEP162,-0.22224337,0.08025745,0.8241244333560499,1.0
ZNF382,-0.22243126,-0.37329203,0.823978178299533,1.0
TMEM116,-0.2227444,0.07269627,0.823734433457262,1.0
KANK2,-0.22276947,-0.70437336,0.823714934604034,1.0
RGPD8,-0.2228822,-0.67978334,0.8236271911113189,1.0
AL133268.1,-0.22290725,-0.40311822,0.823607692856743,1.0
PTPMT1,-0.2229824,-0.5369185,0.8235491987463637,1.0
ZKSCAN2,-0.22299494,-0.5332561,0.8235394498232624,1.0
PCNPP5,-0.22299494,-0.53947705,0.8235394498232624,1.0
AL161725.1,-0.2230325,-0.4523738,0.8235102032173509,1.0
NCAM1,-0.22304504,-0.74001837,0.8235004544031826,1.0
CDK14,-0.22304504,-0.5233431,0.8235004544031826,1.0
